PMID,Journal ISSN,Publication Year,Journal Title,Journal ISO,Journal Country,Journal Impact Factor,Impact Factor Without Journal Self Cites,Five Year Impact Factor,Article Title,Paper Country,Times Cited,Grants,Keywords,WOS Research Areas,WOS Categories,Mesh Headings,Number of Authors,Number of Student Authors,Percentage of Students,Is 1st Author a Student?,Solely by students?
25318028,1532-8015,2014,Teaching and learning in medicine,Teach Learn Med,United States,1.052,1.000,1.248,Using artistic-narrative to stimulate reflection on physician bias.,United States,3,-,"physician bias, qualitative research, artistic narrative, sickle cell disease",Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","(Anemia, Sickle Cell/therapy), Physician-Patient Relations, (Education, Medical, Undergraduate/methods), Photography, Curriculum, Humans, Writing, Prejudice, Adult, Female, Attitude of Health Personnel, Male",2,0,0.00,No,No
25250299,2277-9175,2014,Advanced biomedical research,Adv Biomed Res,India,,,,"Management of scaphoid nonunion with avascular necrosis using 1,2 intercompartmental supraretinacular arterial bone graft.",Iran,,-,"scaphoid, Avascular necrosis, 1, 2 ICSRA, non-union",,,-,6,0,0.00,No,No
25250062,1817-1745,2014,Journal of pediatric neurosciences,J Pediatr Neurosci,India,,,,The relationship between iron deficiency anemia and simple febrile convulsion in children.,Iran,,-,"febrile convulsions, Iron deficiency, Child",,,-,6,0,0.00,No,No
25236682,1433-7347,2016,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Knee Surg Sports Traumatol Arthrosc,Germany,3.227,2.605,3.284,No difference between wound closure in extension or flexion for range of motion following total knee arthroplasty: a randomized clinical trial.,Iran,4,-,"Soft tissue repair, Flexion, Extension, Total knee arthroplasty",Orthopedics; Sport Sciences; Surgery,Orthopedics; Sport Sciences; Surgery,"Aged, Prospective Studies, Male, Middle Aged, Wound Closure Techniques, Humans, (Knee Joint/physiopathology/surgery), Female, (Arthroplasty, Replacement, Knee/methods), Double-Blind Method, Range of Motion, Articular",3,0,0.00,No,No
25199017,1815-7920,2014,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,Int. J. Tuberc. Lung Dis.,France,2.468,2.075,2.375,Bacterial contamination of different components of the waterpipe.,Iran,8,-,-,Infectious Diseases; Respiratory System,Infectious Diseases; Respiratory System,"Iran, Bacteriological Techniques, Water Microbiology, Time Factors, Humans, (Tobacco Products/microbiology), Cross-Sectional Studies, (Smoking/adverse effects), (Bacteria/isolation & purification), Restaurants",4,0,0.00,No,No
25187750,1179-7258,2014,Advances in medical education and practice,Adv Med Educ Pract,New Zealand,,,,Implementation of the Introductory Clinician Development Series: an optional boot camp for Emergency Medicine interns.,United States,,-,"educational design, residency training, orientation",,,-,4,0,0.00,No,No
25149845,1681-7168,2014,Journal of the College of Physicians and Surgeons--Pakistan : JCPSP,J Coll Physicians Surg Pak,Pakistan,0.372,0.350,0.488,Diuretic induced hyponatremia in hypertensive patients.,Pakistan,0,-,-,General & Internal Medicine,"Medicine, General & Internal","Case-Control Studies, Male, Prevalence, Regression Analysis, Middle Aged, Humans, (Hypertension/drug therapy/epidemiology), (Hyponatremia/chemically induced/epidemiology), Aged, 80 and over, Adult, Female, Treatment Outcome, (Antihypertensive Agents/adverse effects/therapeutic use), Aged, Risk Factors, (Diuretics/adverse effects/therapeutic use)",4,0,0.00,No,No
25099240,1938-808X,2015,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,Understanding the medical marriage: physicians and their partners share strategies for success.,United States,7,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Qualitative Research, Humans, (Family/psychology), (Work/psychology), (Marriage/psychology), (Physicians/psychology), Female, Social Values, Role, Social Support, Male, (Spouses/psychology)",3,0,0.00,No,No
25083138,1179-7258,2014,Advances in medical education and practice,Adv Med Educ Pract,New Zealand,,,,An innovative longitudinal curriculum to increase emergency medicine residents' exposure to rarely encountered and technically challenging procedures.,United States,,-,"procedural competency, graduate medical education, emergency medical education, high-fidelity simulation",,,-,6,0,0.00,No,No
25082972,1945-1997,2014,The Journal of the American Osteopathic Association,J Am Osteopath Assoc,United States,,,,Nonmedical use of stimulants among medical students.,United States,,-,-,,,"Attention Deficit Disorder with Hyperactivity, (Students, Medical/psychology/statistics & numerical data), Surveys and Questionnaires, Stress, Psychological, Humans, Competitive Behavior, Adult, Female, Central Nervous System Stimulants, Social Support, Male, (Substance-Related Disorders/epidemiology/etiology/psychology)",6,0,0.00,No,No
25082970,1945-1997,2014,The Journal of the American Osteopathic Association,J Am Osteopath Assoc,United States,,,,Effects of somatic dysfunction on leg length and weight bearing.,United States,,-,-,,,"(Lumbar Vertebrae/pathology/physiopathology), (Weight-Bearing/physiology), (Pelvis/pathology/physiopathology), (Leg Length Inequality/etiology), Stress, Mechanical, Torsion Abnormality, (Sacrum/pathology/physiopathology), Movement",5,0,0.00,No,No
25076202,1938-808X,2014,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,Climbing social media in medicine's hierarchy of needs.,United States,8,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Social Media, Humans, Professional Competence",2,0,0.00,No,No
25058723,1542-538X,2014,Orthopedic nursing,Orthop Nurs,United States,0.375,0.361,0.634,Plantar fasciitis: what is the diagnosis and treatment?,,5,-,-,Nursing; Orthopedics,Nursing; Orthopedics,"Risk Factors, Ultrasonography, Humans, (Fasciitis, Plantar/diagnosis/diagnostic imaging/therapy), Diagnosis, Differential",4,0,0.00,No,No
25024839,2008-210X,2014,"Journal of dental research, dental clinics, dental prospects",J Dent Res Dent Clin Dent Prospects,Iran,,,,Comparison of microleakage and thickness of resin cement in ceramic inlays with various temperatures.,Iran,,-,"CAD-CAM, microleakage, ceramic, film thickness,",,,-,4,0,0.00,No,No
25002447,1945-1997,2014,The Journal of the American Osteopathic Association,J Am Osteopath Assoc,United States,,,,Mountaineering-induced bilateral plantar paresthesia.,United States,,-,-,,,"(Paresthesia/etiology/therapy), (Foot/innervation), Humans, Mountaineering, (Manipulation, Osteopathic/methods), (Foot Diseases/etiology/therapy), Adult, Male",3,0,0.00,No,No
24963313,1735-3955,2014,ARYA atherosclerosis,ARYA Atheroscler,Iran,,,,Does percutaneous nephrolithotomy cause elevated cardiac troponins?,Iran,,-,"Cardiac Markers, Troponin, Coronary Artery Disease, Percutaneous Nephrolithotomy, Acute Coronary Syndrome",,,-,6,0,0.00,No,No
24949026,1735-1995,2014,Journal of research in medical sciences : the official journal of Isfahan University of Medical Sciences,J Res Med Sci,India,1.237,1.133,1.133,The correlation of anxiety and depression with obstructive sleep apnea syndrome.,Iran,25,-,"Anxiety, depression, obstructive sleep apnea syndrome",General & Internal Medicine,"Medicine, General & Internal",-,5,0,0.00,No,No
24906279,1681-7168,2014,Journal of the College of Physicians and Surgeons--Pakistan : JCPSP,J Coll Physicians Surg Pak,Pakistan,0.372,0.350,0.488,Refeeding syndrome in a young girl with anorexia nervosa.,Pakistan,1,-,-,General & Internal Medicine,"Medicine, General & Internal","Water-Electrolyte Balance, (Anorexia Nervosa/complications/diet therapy/rehabilitation), Administration, Oral, Humans, (Refeeding Syndrome/etiology/therapy), (Parenteral Nutrition/methods), Young Adult, Female, Treatment Outcome, Nutrition Therapy, Body Mass Index",3,0,0.00,No,No
24905378,2327-2228,2014,Rhode Island medical journal (2013),R I Med J (2013),United States,,,,An unusual case of pulmonary embolism in a young healthy female competitive rower.,,,-,"Elite Athletes, Oral Contraception, Effort Thrombosis, Pulmonary Embolism, Crew",,,"(Pulmonary Embolism/chemically induced/etiology), Athletic Injuries, Humans, Adult, Female, (Contraceptives, Oral, Combined/adverse effects)",2,0,0.00,No,No
24871245,1938-808X,2014,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,The growth of learning communities in undergraduate medical education.,United States,12,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Canada, United States, Surveys and Questionnaires, Professional Competence, Humans, Mentors, Models, Educational, Interpersonal Relations, Cross-Sectional Studies, Social Support, (Education, Medical, Undergraduate/methods/organization & administration/statistics & numerical data/trends)",5,0,0.00,No,No
24826859,1938-808X,2014,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,Developing a professional pathway in health equity to facilitate curricular transformation at the University of Michigan Medical School.,United States,1,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","(Program Development/methods), Pilot Projects, Healthcare Disparities, Clinical Competence, Michigan, Curriculum, Humans, (Global Health/education), (Schools, Medical/organization & administration), Program Evaluation, Leadership, (Education, Medical, Undergraduate/methods/organization & administration)",9,0,0.00,No,No
24808783,1526-6702,2014,Texas Heart Institute journal,Tex Heart Inst J,United States,0.895,0.865,0.930,Use of a sandwich technique to repair a left ventricular rupture after mitral valve replacement.,United States,0,-,"heart rupture/etiology, heart valve prosthesis implantation/adverse effects, Cardiac surgical procedures/adverse effects, mitral valve insufficiency/surgery, treatment outcome, surgical techniques, heart ventricles/injuries/surgery",Cardiovascular System & Cardiology,Cardiac & Cardiovascular Systems,"(Mitral Valve/surgery), (Mitral Valve Stenosis/surgery), (Heart Ventricles/injuries/surgery), (Rheumatic Heart Disease/surgery), (Intraoperative Complications/diagnosis/physiopathology), (Hemostasis, Surgical/adverse effects/methods), Humans, (Cardiopulmonary Bypass/methods), (Heart Aneurysm/etiology/prevention & control), (Heart Rupture/etiology/physiopathology/surgery), Female, Treatment Outcome, Aged, (Heart Valve Prosthesis Implantation/adverse effects/methods), Suture Techniques, (Postoperative Complications/prevention & control)",3,0,0.00,No,No
24804096,2090-1852,2014,Neurology research international,Neurol Res Int,United States,,,,"Cross-cultural validity, reliability, and psychometric properties of the persian version of the scales for outcomes in Parkinson's disease-psychosocial questionnaire.","(Iran, Sweden)",,-,-,,,-,6,0,0.00,No,No
24762555,0969-0700,2014,Journal of wound care,J Wound Care,England,1.446,1.073,1.578,Negative pressure wound therapy with Bio-Dome dressing technology in the treatment of complex wounds: a case series.,,1,-,-,Dermatology,Dermatology,"(Abscess/therapy), Male, (Wound Healing/physiology), (Negative-Pressure Wound Therapy/instrumentation), Middle Aged, Equipment Design, Humans, Aged, 80 and over, Female, (Pressure Ulcer/therapy), Treatment Outcome, Aged, (Leg Injuries/therapy), Occlusive Dressings",8,0,0.00,No,No
24731575,1872-6968,2014,Clinical neurology and neurosurgery,Clin Neurol Neurosurg,Netherlands,1.381,1.298,1.410,Association between promoter region of the uPAR (rs344781) gene polymorphism in genetic susceptibility to migraine without aura in three Iranian hospitals.,Iran,1,-,"Migraine without aura, Gene polymorphism, Urokinase plasminogen activator receptor (uPAR), Urokinase plasminogen activator (uPA), Headache severity",Neurosciences & Neurology; Surgery,Clinical Neurology; Surgery,"Case-Control Studies, Iran, Genotype, Severity of Illness Index, Promoter Regions, Genetic, Humans, (Receptors, Urokinase Plasminogen Activator/genetics), Genetic Predisposition to Disease, Polymorphism, Genetic, Adult, Female, (Migraine without Aura/genetics/physiopathology), Male",6,0,0.00,No,No
24656763,1542-2224,2014,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons,J Foot Ankle Surg,United States,0.907,0.702,1.147,Reduction of the intermetatarsal angle after first metatarsal phalangeal joint arthrodesis: a systematic review.,,4,-,"bunion, fusion, hallux valgus, surgery",Orthopedics; Surgery,Orthopedics; Surgery,"(Joint Diseases/surgery), (Arthrodesis/methods), (Metatarsophalangeal Joint/surgery), Humans, (Metatarsal Bones/surgery), Foot Joints",5,0,0.00,No,No
24656594,1542-2224,2014,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons,J Foot Ankle Surg,United States,0.907,0.702,1.147,Observed changes in radiographic measurements of the first ray after frontal and transverse plane rotation of the hallux: does the hallux drive the metatarsal in a bunion deformity?,,9,-,"etiology, fresh frozen cadaver, tibial sesamoid position, metatarsus primus adducto valgus, hallux abducto valgus",Orthopedics; Surgery,Orthopedics; Surgery,"Body Weights and Measures, Male, Humans, Cadaver, Radiography, (Foot/diagnostic imaging), (Hallux Valgus/diagnostic imaging/surgery), Female, (Hallux/diagnostic imaging/surgery), Rotation, Aged, (Metatarsal Bones/diagnostic imaging/surgery)",6,0,0.00,No,No
24596834,2322-5939,2013,International journal of health policy and management,Int J Health Policy Manag,Iran,,,,How do Students Conceptualise Health and its Risk Factors? A Study among Iranian Schoolchildren.,Iran,,-,"Painting, Health Risk Factors, Concepts of Health, Schoolchildren",,,-,6,0,0.00,No,No
24556483,1542-2224,2014,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons,J Foot Ankle Surg,United States,0.907,0.702,1.147,Incidence of surgical site infection in the foot and ankle with early exposure and showering of surgical sites: a prospective observation.,,8,-,"postoperative, sutures, complications, infection, dressings",Orthopedics; Surgery,Orthopedics; Surgery,"(Foot/surgery), Skin Care, Middle Aged, Incidence, Humans, Postoperative Period, (Ankle/surgery), Adult, Aged, Risk Factors, (Surgical Wound Infection/epidemiology/prevention & control)",4,0,0.00,No,No
24527462,2314-6141,2014,BioMed research international,Biomed Res Int,United States,,,,Reliability and validity of the migraine disability assessment scale among migraine and tension type headache in Iranian patients.,Iran,,-,-,,,"(Iran/epidemiology), Young Adult, (Psychometrics/methods/standards), Surveys and Questionnaires, Humans, (Migraine Disorders/classification/epidemiology/physiopathology), Adult, Female, (Tension-Type Headache/classification/epidemiology/physiopathology), Male, Reproducibility of Results",10,0,0.00,No,No
24524078,2314-6141,2014,BioMed research international,Biomed Res Int,United States,,,,Vitamin D status in migraine patients: a case-control study.,Iran,,-,-,,,"Male, Case-Control Studies, (Vitamin D/analogs & derivatives/blood), Adolescent, (Migraine Disorders/blood/pathology), Middle Aged, Humans, Adult, Female, (Vitamin D Deficiency/blood/pathology), Aged",8,0,0.00,No,No
24498816,1028-8880,2013,Pakistan journal of biological sciences : PJBS,Pak. J. Biol. Sci.,Pakistan,,,,Treatment results of bicondylar tibial fractures using hybrid external fixator.,Iran,,-,-,,,"(Tibial Fractures/physiopathology/surgery), Male, Fracture Healing, Middle Aged, Equipment Design, Time Factors, Humans, Walking, (Fracture Fixation/adverse effects/instrumentation), Young Adult, Recovery of Function, Adult, Treatment Outcome, Biomechanical Phenomena, Aged, External Fixators, Range of Motion, Articular",5,0,0.00,No,No
24494157,2008-4633,2013,Addiction & health,Addict Health,Iran,,,,A Study of the Correlation between Computer Games and Adolescent Behavioral Problems.,Iran,,-,"Computer games, Adolescents, Social behavior",,,-,7,0,0.00,No,No
24491187,1469-9567,2014,Journal of interprofessional care,J Interprof Care,England,2.205,1.301,2.546,Global health education programming as a model for inter-institutional collaboration in interprofessional health education.,,5,-,"Global health education, institutional partnerships, student–faculty collaboration, interprofessional education, interprofessional collaboration",Health Care Sciences & Services,Health Care Sciences & Services; Health Policy & Services,"Qualitative Research, Cooperative Behavior, Humans, (Global Health/education), Models, Educational, Organizational Case Studies, Interviews as Topic, Interprofessional Relations",4,0,0.00,No,No
24485975,1531-5053,2014,Journal of oral and maxillofacial surgery : official journal of the American Association of Oral and Maxillofacial Surgeons,J. Oral Maxillofac. Surg.,United States,1.916,1.677,1.873,Is bone turnover of jawbone and its possible over suppression by bisphosphonates of etiologic importance in pathogenesis of bisphosphonate-related osteonecrosis?,"(Germany, United States)",9,-,-,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine","(Bone Density Conservation Agents/adverse effects/therapeutic use), (Bone Neoplasms/drug therapy/secondary), (Mandible/diagnostic imaging/drug effects), Aged, 80 and over, (Jaw/diagnostic imaging/drug effects), Whole Body Imaging, (Bone Remodeling/drug effects), Middle Aged, Adult, Retrospective Studies, (Maxilla/diagnostic imaging/drug effects), (Frontal Bone/diagnostic imaging/drug effects), (Imidazoles/adverse effects/therapeutic use), (Diphosphonates/adverse effects/therapeutic use), Follow-Up Studies, (Bisphosphonate-Associated Osteonecrosis of the Jaw/diagnostic imaging/etiology), Technetium Compounds, Radiopharmaceuticals, Humans, Female, Aged, (Femur/diagnostic imaging/drug effects), (Breast Neoplasms/diagnostic imaging/pathology), Radionuclide Imaging",9,0,0.00,No,No
24453913,1537-744X,2013,TheScientificWorldJournal,ScientificWorldJournal,United States,,,,Investigation of chemokine receptor CCR2V64Il gene polymorphism and migraine without aura in the Iranian population.,Iran,,-,-,,,"DNA Mutational Analysis, (Iran/epidemiology), Polymorphism, Single Nucleotide, Case-Control Studies, Genotype, Surveys and Questionnaires, Severity of Illness Index, Alleles, Gene Frequency, Humans, Socioeconomic Factors, (Migraine without Aura/epidemiology/genetics), Genetic Predisposition to Disease, Adult, Female, Male, (Receptors, CCR2/genetics/physiology)",6,0,0.00,No,No
24415918,1558-9439,2014,Journal of the Medical Library Association : JMLA,J Med Libr Assoc,United States,1.638,1.202,1.410,Providing an information prescription in veterinary medical clinics: a pilot study.,United States,1,-,-,Information Science & Library Science,Information Science & Library Science,"Consumer Health Information, Hospitals, Animal, Surveys and Questionnaires, Pilot Projects, Humans, Health Knowledge, Attitudes, Practice, United States, Pets, Internet, Information Seeking Behavior, Animals",5,0,0.00,No,No
24382622,1937-710X,2014,"American journal of critical care : an official publication, American Association of Critical-Care Nurses",Am. J. Crit. Care,United States,1.883,1.656,2.240,Use of therapeutic hypothermia in cocaine-induced cardiac arrest: further evidence.,United States,0,-,-,General & Internal Medicine; Nursing,Critical Care Medicine; Nursing,"(Cocaine-Related Disorders/complications), Middle Aged, (Heart Arrest/chemically induced/therapy), Humans, Hypothermia, Induced, Male",3,0,0.00,No,No
24381452,0974-8237,2013,Journal of craniovertebral junction & spine,J Craniovertebr Junction Spine,India,,,,What is the source of low back pain?,Iran,,-,"Etiology, source, spine, low back pain",,,-,5,0,0.00,No,No
26855960,2307-4531,2014,"International journal of sciences, basic and applied research",Int J Sci Basic Appl Res,Jordan,,,,"Extent of Use of Aloe vera Locally Extracted Products for Management of Ailments in Communities of Kitagata Sub-county in Sheema District, Western Uganda.",Uganda,,( FIC NIH HHS / United States ),"Vernonia amygdalina (Omubirizi), Ailment, Kitagata, Uganda, medicinal plant, Aloe vera",,,-,3,0,0.00,No,No
24362382,1938-808X,2014,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,"Learner deficits and academic outcomes of medical students, residents, fellows, and attending physicians referred to a remediation program, 2006-2012.",United States,29,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","(Internship and Residency/methods), (Remedial Teaching/methods), Male, (Education, Medical, Undergraduate/methods), Fellowships and Scholarships, (Education, Medical/methods), Professional Competence, Humans, Sex Factors, (Education, Medical, Continuing/methods), Students, Medical, (Education, Medical, Graduate/methods), Female, Clinical Competence, Faculty, Medical, Educational Measurement, Communication",3,0,0.00,No,No
24362374,1938-808X,2014,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,A successful faculty development program for implementing a sociocultural ePortfolio assessment tool.,United States,4,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","(Technology/methods), (Education, Medical, Undergraduate/methods), Clinical Competence, (Health Personnel/education), Curriculum, Humans, Mentors, Program Development, Faculty, Medical, Cultural Competency, (Teaching/methods), (Educational Measurement/methods)",4,0,0.00,No,No
24345705,1542-2224,2014,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons,J Foot Ankle Surg,United States,0.907,0.702,1.147,Clarification of the anatomic definition of the bunion deformity.,,6,-,"metatarsus primus varus, rotation, hallux abucto valgus, frontal plane, metatarsus primus adducto valgus",Orthopedics; Surgery,Orthopedics; Surgery,"(Hallux Valgus/diagnosis/pathology), Terminology as Topic, (Foot/anatomy & histology/physiology), Humans, Movement",3,0,0.00,No,No
24246261,1879-1883,2014,American journal of surgery,Am. J. Surg.,United States,2.612,2.472,2.823,Higher clinical performance during a surgical clerkship is independently associated with matriculation of medical students into general surgery.,United States,3,-,"Academic measures, General surgery, Predictors, Residency",Surgery,Surgery,"(Surgical Procedures, Operative/education), (Specialties, Surgical/education), Program Evaluation, Clinical Competence, (Clinical Clerkship/methods), (General Surgery/education), Humans, United States, Students, Medical, Adult, Female, (Education, Medical, Undergraduate/organization & administration), Male, Retrospective Studies, (Educational Measurement/methods)",8,0,0.00,No,No
24237583,1533-2500,2014,Pain practice : the official journal of World Institute of Pain,Pain Pract,United States,2.495,2.352,2.423,Reliability and Validity of the Persian HIT-6 Questionnaire in Migraine and Tension-type Headache.,Iran,1,-,"migraine, validity, tension-type headache, Persian, HIT-6, reliability, Headache Impact Test",Anesthesiology; Neurosciences & Neurology,Anesthesiology; Clinical Neurology,"(Pain Measurement/methods/standards), (Surveys and Questionnaires/standards), Young Adult, (Migraine Disorders/diagnosis/ethnology), (Psychometrics/methods/standards), (Tension-Type Headache/diagnosis/ethnology), Humans, Reproducibility of Results, Adult, Female, (Health Surveys/methods/standards), Male, Follow-Up Studies, (Iran/ethnology)",11,0,0.00,No,No
24211104,1542-2224,2014,The Journal of foot and ankle surgery : official publication of the American College of Foot and Ankle Surgeons,J Foot Ankle Surg,United States,0.907,0.702,1.147,Observed changes in first metatarsal and medial cuneiform positions after first metatarsophalangeal joint arthrodesis.,,3,-,"first ray, hallux valgus, motion, fusion, 4, atavism, rotation",Orthopedics; Surgery,Orthopedics; Surgery,"(Metatarsal Bones/diagnostic imaging), Radiography, (Tarsal Bones/diagnostic imaging), Arthrodesis, Humans, (Metatarsophalangeal Joint/diagnostic imaging/surgery), (Hallux Valgus/diagnostic imaging/physiopathology/surgery)",5,0,0.00,No,No
24072128,1938-808X,2013,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,Ethical dilemmas in clerkship rotations.,United States,2,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Organizational Culture, (Clinical Clerkship/ethics/organization & administration), Humans, Faculty, Medical, Internship and Residency, (Medicine/organization & administration)",2,0,0.00,No,No
24072115,1938-808X,2013,Academic medicine : journal of the Association of American Medical Colleges,Acad Med,United States,5.255,4.453,4.901,The effect of medical students and residents on measures of efficiency and timeliness in an academic medical center emergency department.,United States,9,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Young Adult, Patient Satisfaction, (Emergency Service, Hospital/manpower/organization & administration), Students, Medical, (Hospitals, Teaching/organization & administration), Humans, Length of Stay, Efficiency, Organizational, Internship and Residency",4,0,0.00,No,No
24068887,1537-744X,2013,TheScientificWorldJournal,ScientificWorldJournal,United States,,,,The psychometric properties of the persian migraine-specific quality of life questionnaire version 2.1 in episodic and chronic migraines.,Iran,,-,-,,,"(Migraine Disorders/psychology), Iran, Surveys and Questionnaires, Language, Quality of Life, Humans, Psychometrics, (Chronic Disease/psychology), Adult, Female, Male",12,0,0.00,No,No
24068481,1590-3478,2014,Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,Neurol. Sci.,Italy,1.749,1.687,1.580,Epidemiology and clinical characteristics of chronic daily headache in a clinic-based cohort of Iranian population.,Iran,3,-,-,Neurosciences & Neurology,Clinical Neurology; Neurosciences,"Young Adult, Iran, Adolescent, Middle Aged, Cohort Studies, Humans, Adult, Female, Child, Male, (Headache Disorders/diagnosis/epidemiology)",5,0,0.00,No,No
23982812,1573-3645,2013,The Journal of medical humanities,J Med Humanit,United States,,,,A compelling practice: empowering future leaders in the medical humanities.,United States,,-,-,,,"Education, Medical, Power (Psychology), Students, Medical, (Humanities/education), Humans, Leadership",3,0,0.00,No,No
23466127,1878-2620,2013,Journal of nutrition education and behavior,J Nutr Educ Behav,United States,2.491,2.176,2.439,Impact of repeated health behavior counseling on women portraying an overweight standardized patient.,United States,2,-,"nutrition education, standardized patients, health belief counseling, medical education",Education & Educational Research; Nutrition & Dietetics,"Education, Scientific Disciplines; Nutrition & Dietetics","Health Behavior, Middle Aged, Humans, Health Knowledge, Attitudes, Practice, (Overweight/psychology/therapy), Female, (Counseling/methods/standards), Aged",4,0,0.00,No,No
26120379,1949-4947,2013,International journal of university teaching and faculty development,Int J Univ Teach Fac Dev,United States,,,,"A Review of Programs, Components and Outcomes in Biomedical Research Faculty Development.",United States,,"( NCRR NIH HHS / United States ) , ( NIGMS NIH HHS / United States ) , ( NIDA NIH HHS / United States ) , ( NIMHD NIH HHS / United States ) , ( NICHD NIH HHS / United States )","Research faculty development, training curriculum, open learning, grants, mentoring",,,-,7,0,0.00,No,No
23088357,1466-187X,2012,Medical teacher,Med Teach,England,2.502,2.027,2.981,Mapping a curriculum database to the USMLE Step 1 content outline.,United States,2,-,-,Education & Educational Research; Health Care Sciences & Services,"Education, Scientific Disciplines; Health Care Sciences & Services","Arizona, Licensure, Medical, Curriculum, Humans, Databases, Factual, Educational Measurement",4,0,0.00,No,No
24834229,2008-2258,2012,Gastroenterology and hepatology from bed to bench,Gastroenterol Hepatol Bed Bench,Iran,,,,Pseudoaneurysm of the portal vein as a rare source of gastrointestinal bleeding in pregnancy: a case report.,Iran,,-,"ERCP, Portal vein pseudoaneurysm, Gastrointestinal bleeding, Pregnancy",,,-,5,0,0.00,No,No
22791533,1938-3800,2012,Family medicine,Fam Med,United States,1.203,0.918,1.363,Does weekly direct observation and formal feedback improve intern patient care skills development? A randomized controlled trial.,United States,6,-,-,General & Internal Medicine,"Primary Health Care; Medicine, General & Internal","(Teaching/methods), Internship and Residency, Health Care Surveys, Single-Blind Method, Male, Clinical Competence, Curriculum, Humans, Health Knowledge, Attitudes, Practice, Video Recording, (Education, Medical, Graduate/methods), (Patient Care/methods/standards), Adult, Female, Feedback, Psychological, Faculty, Medical, Self-Assessment, Education, Middle Aged",5,0,0.00,No,No
22620283,1365-2753,2013,Journal of evaluation in clinical practice,J Eval Clin Pract,England,1.250,1.121,1.412,The medical student as a patient: attitudes towards involvement in the quality and safety of health care.,United Kingdom,4,-,"patient safety, attitudes, medical student",Health Care Sciences & Services; Medical Informatics; General & Internal Medicine,"Health Care Sciences & Services; Medical Informatics; Medicine, General & Internal","(Students, Medical/psychology/statistics & numerical data), Motivation, Surveys and Questionnaires, (Patient Safety/standards), Humans, Social Behavior, (Patient Participation/psychology/statistics & numerical data), London, Adult, Female, Attitude of Health Personnel, Male, (Quality of Health Care/standards/statistics & numerical data), Cross-Sectional Studies",5,0,0.00,No,No
25191436,1735-0344,2012,Tanaffos,Tanaffos,Iran,,,,Comparison of the Serum Electrolyte Levels among Patients Died and Survived in the Intensive Care Unit.,Iran,,-,"Potassium, Sodium, Intensive care unit (ICU), Mortality, Electrolyte disturbance",,,-,8,0,0.00,No,No
27047836,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,PROGRESSIVE OSSIFYING FIBRODYSPLASIA: CASE REPORT.,Brazil,,-,"ACVR1 Protein, Ossification, Genetics, Heterotopic, Myositis Ossificans",,,-,2,1,50.00,Yes,No
27027070,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,EPIDEMIOLOGICAL CHARACTERISTICS AND CAUSES OF PROXIMAL FEMORAL FRACTURES AMONG THE ELDERLY.,Brazil,,-,"Femoral Fractures, Epidemiology, Aged",,,-,3,2,66.67,No,No
